date	country	variant	sequences
2030-10-06	tropics	2	2
2030-10-13	north	2	1
2030-10-13	tropics	2	3
2030-10-13	tropics	8	1
2030-10-27	tropics	8	1
2030-11-03	north	2	1
2030-11-03	south	2	2
2030-11-03	tropics	2	3
2030-11-03	tropics	8	2
2030-11-10	north	2	1
2030-11-10	tropics	2	2
2030-11-10	tropics	8	1
2030-11-17	north	2	1
2030-11-17	north	8	1
2030-11-17	tropics	2	2
2030-11-17	tropics	8	4
2030-11-24	north	2	1
2030-11-24	tropics	2	2
2030-11-24	tropics	8	1
2030-12-01	north	2	1
2030-12-01	south	2	1
2030-12-01	tropics	2	1
2030-12-01	tropics	8	5
2030-12-08	tropics	2	2
2030-12-08	tropics	8	2
2030-12-15	tropics	2	1
2030-12-15	tropics	8	4
2030-12-22	north	2	1
2030-12-22	north	8	1
2030-12-22	tropics	8	4
2030-12-29	north	2	2
2030-12-29	north	8	1
2030-12-29	tropics	2	1
2030-12-29	tropics	8	8
2031-01-05	north	2	1
2031-01-05	north	8	1
2031-01-05	tropics	8	5
2031-01-12	north	2	3
2031-01-12	north	8	1
2031-01-12	tropics	8	8
2031-01-19	north	2	4
2031-01-19	north	8	6
2031-01-19	tropics	8	11
2031-01-26	north	2	6
2031-01-26	north	8	10
2031-01-26	tropics	8	14
2031-02-02	north	2	2
2031-02-02	north	8	12
2031-02-02	south	2	1
2031-02-02	tropics	8	10
2031-02-09	north	2	5
2031-02-09	north	8	23
2031-02-09	tropics	8	16
2031-02-16	north	2	9
2031-02-16	north	8	54
2031-02-16	tropics	8	20
2031-02-23	north	2	8
2031-02-23	north	8	69
2031-02-23	tropics	2	2
2031-02-23	tropics	8	16
2031-03-02	north	2	11
2031-03-02	north	8	99
2031-03-02	tropics	2	1
2031-03-02	tropics	8	31
2031-03-09	north	2	9
2031-03-09	north	8	141
2031-03-09	tropics	8	37
2031-03-16	north	2	24
2031-03-16	north	8	197
2031-03-16	south	8	2
2031-03-16	tropics	2	1
2031-03-16	tropics	8	38
2031-03-23	north	2	7
2031-03-23	north	8	239
2031-03-23	south	8	3
2031-03-23	tropics	8	43
2031-03-30	north	2	13
2031-03-30	north	8	278
2031-03-30	south	8	6
2031-03-30	tropics	8	39
2031-04-06	north	2	8
2031-04-06	north	8	286
2031-04-06	south	8	2
2031-04-06	tropics	8	53
2031-04-13	north	2	3
2031-04-13	north	8	300
2031-04-13	south	8	5
2031-04-13	tropics	8	78
2031-04-20	north	2	5
2031-04-20	north	8	251
2031-04-20	south	8	9
2031-04-20	tropics	8	70
2031-04-27	north	2	2
2031-04-27	north	8	248
2031-04-27	south	8	15
2031-04-27	tropics	8	102
2031-05-04	north	2	2
2031-05-04	north	8	194
2031-05-04	south	8	14
2031-05-04	tropics	8	87
2031-05-11	north	2	1
2031-05-11	north	8	172
2031-05-11	south	8	24
2031-05-11	tropics	8	105
2031-05-18	north	2	1
2031-05-18	north	8	108
2031-05-18	south	8	31
2031-05-18	tropics	8	134
2031-05-25	north	2	1
2031-05-25	north	8	105
2031-05-25	south	8	56
2031-05-25	tropics	8	133
2031-06-01	north	2	1
2031-06-01	north	8	61
2031-06-01	south	8	73
2031-06-01	tropics	8	117
2031-06-08	north	2	1
2031-06-08	north	8	62
2031-06-08	south	8	98
2031-06-08	tropics	8	132
2031-06-15	north	2	1
2031-06-15	north	8	42
2031-06-15	north	15	1
2031-06-15	south	8	156
2031-06-15	tropics	8	113
2031-06-22	north	8	21
2031-06-22	south	2	1
2031-06-22	south	8	231
2031-06-22	tropics	2	1
2031-06-22	tropics	8	116
2031-06-29	north	8	26
2031-06-29	south	8	297
2031-06-29	tropics	2	1
2031-06-29	tropics	8	105
2031-07-06	north	8	11
2031-07-06	south	8	374
2031-07-06	tropics	8	113
2031-07-13	north	8	7
2031-07-13	south	2	1
2031-07-13	south	8	428
2031-07-13	tropics	8	88
2031-07-20	north	2	1
2031-07-20	north	8	6
2031-07-20	south	8	467
2031-07-20	south	15	1
2031-07-20	tropics	8	100
2031-07-27	north	8	5
2031-07-27	south	8	472
2031-07-27	south	15	1
2031-07-27	tropics	8	87
2031-08-03	north	8	2
2031-08-03	south	8	405
2031-08-03	south	15	4
2031-08-03	tropics	8	92
2031-08-03	tropics	15	1
2031-08-10	north	8	3
2031-08-10	south	2	1
2031-08-10	south	8	383
2031-08-10	south	15	2
2031-08-10	tropics	8	62
2031-08-17	south	2	1
2031-08-17	south	8	288
2031-08-17	south	15	4
2031-08-17	tropics	8	49
2031-08-24	north	8	4
2031-08-24	south	8	235
2031-08-24	south	15	1
2031-08-24	tropics	8	59
2031-08-31	north	8	1
2031-08-31	south	8	142
2031-08-31	south	15	2
2031-08-31	tropics	8	45
2031-08-31	tropics	15	1
2031-09-07	north	8	2
2031-09-07	south	8	125
2031-09-07	south	15	1
2031-09-07	tropics	8	38
2031-09-14	north	8	1
2031-09-14	south	8	79
2031-09-14	south	15	3
2031-09-14	tropics	8	40
2031-09-21	north	8	3
2031-09-21	north	15	1
2031-09-21	south	8	52
2031-09-21	tropics	8	24
2031-09-28	north	8	1
2031-09-28	south	8	31
2031-09-28	south	15	2
2031-09-28	tropics	8	26
