date	country	variant	sequences
2049-07-18	south	3	8
2049-07-18	south	11	129
2049-07-18	south	24	1
2049-07-18	tropics	3	6
2049-07-18	tropics	4	3
2049-07-18	tropics	11	65
2049-07-25	north	11	14
2049-07-25	south	3	10
2049-07-25	south	4	1
2049-07-25	south	11	164
2049-07-25	tropics	3	9
2049-07-25	tropics	4	2
2049-07-25	tropics	11	70
2049-08-01	north	3	1
2049-08-01	north	11	16
2049-08-01	south	3	13
2049-08-01	south	4	1
2049-08-01	south	11	182
2049-08-01	south	24	1
2049-08-01	tropics	3	9
2049-08-01	tropics	11	62
2049-08-08	north	11	8
2049-08-08	south	3	16
2049-08-08	south	4	1
2049-08-08	south	11	234
2049-08-08	tropics	3	15
2049-08-08	tropics	11	61
2049-08-15	north	3	1
2049-08-15	north	11	11
2049-08-15	south	3	25
2049-08-15	south	4	2
2049-08-15	south	11	243
2049-08-15	south	24	3
2049-08-15	tropics	3	9
2049-08-15	tropics	4	2
2049-08-15	tropics	11	67
2049-08-22	north	3	1
2049-08-22	north	11	11
2049-08-22	south	3	27
2049-08-22	south	11	279
2049-08-22	tropics	3	17
2049-08-22	tropics	4	1
2049-08-22	tropics	11	74
2049-08-22	tropics	24	1
2049-08-29	north	3	1
2049-08-29	north	11	9
2049-08-29	south	3	38
2049-08-29	south	4	1
2049-08-29	south	11	284
2049-08-29	tropics	3	24
2049-08-29	tropics	4	1
2049-08-29	tropics	11	63
2049-09-05	north	4	1
2049-09-05	north	11	10
2049-09-05	south	3	37
2049-09-05	south	11	252
2049-09-05	tropics	3	23
2049-09-05	tropics	11	59
2049-09-05	tropics	14	1
2049-09-05	tropics	24	1
2049-09-12	north	11	10
2049-09-12	south	3	35
2049-09-12	south	4	1
2049-09-12	south	11	206
2049-09-12	south	24	2
2049-09-12	tropics	3	21
2049-09-12	tropics	4	1
2049-09-12	tropics	11	60
2049-09-19	north	3	2
2049-09-19	north	11	4
2049-09-19	south	3	40
2049-09-19	south	4	1
2049-09-19	south	11	183
2049-09-19	south	24	4
2049-09-19	tropics	3	23
2049-09-19	tropics	11	50
2049-09-26	north	3	2
2049-09-26	north	11	7
2049-09-26	south	3	23
2049-09-26	south	11	136
2049-09-26	south	26	1
2049-09-26	tropics	3	30
2049-09-26	tropics	11	42
2049-10-03	north	3	1
2049-10-03	north	11	10
2049-10-03	south	3	26
2049-10-03	south	11	119
2049-10-03	tropics	3	22
2049-10-03	tropics	11	52
2049-10-10	north	3	2
2049-10-10	north	11	12
2049-10-10	south	3	27
2049-10-10	south	4	1
2049-10-10	south	11	66
2049-10-10	tropics	3	32
2049-10-10	tropics	11	29
2049-10-17	north	3	2
2049-10-17	north	11	16
2049-10-17	south	3	7
2049-10-17	south	11	55
2049-10-17	tropics	3	32
2049-10-17	tropics	11	40
2049-10-24	north	3	5
2049-10-24	north	11	9
2049-10-24	south	3	14
2049-10-24	south	11	33
2049-10-24	tropics	3	25
2049-10-24	tropics	11	35
2049-10-24	tropics	14	1
2049-10-24	tropics	24	1
2049-10-31	north	3	6
2049-10-31	north	11	15
2049-10-31	south	3	11
2049-10-31	south	4	1
2049-10-31	south	11	26
2049-10-31	south	14	1
2049-10-31	tropics	3	34
2049-10-31	tropics	11	22
2049-11-07	north	3	5
2049-11-07	north	11	17
2049-11-07	south	3	5
2049-11-07	south	11	11
2049-11-07	tropics	3	34
2049-11-07	tropics	4	1
2049-11-07	tropics	11	22
2049-11-14	north	3	8
2049-11-14	north	11	22
2049-11-14	south	3	3
2049-11-14	south	11	6
2049-11-14	tropics	3	32
2049-11-14	tropics	4	1
2049-11-14	tropics	11	22
2049-11-21	north	3	10
2049-11-21	north	11	26
2049-11-21	south	3	5
2049-11-21	south	11	16
2049-11-21	tropics	3	21
2049-11-21	tropics	11	20
2049-11-28	north	3	12
2049-11-28	north	4	1
2049-11-28	north	11	28
2049-11-28	south	3	3
2049-11-28	south	11	3
2049-11-28	tropics	3	20
2049-11-28	tropics	4	1
2049-11-28	tropics	11	12
2049-11-28	tropics	24	1
2049-12-05	north	3	22
2049-12-05	north	11	38
2049-12-05	south	3	3
2049-12-05	south	11	2
2049-12-05	tropics	3	32
2049-12-05	tropics	4	1
2049-12-05	tropics	11	3
2049-12-12	north	3	28
2049-12-12	north	11	53
2049-12-12	south	3	2
2049-12-12	south	11	4
2049-12-12	tropics	3	27
2049-12-12	tropics	11	15
2049-12-12	tropics	26	1
2049-12-19	north	3	52
2049-12-19	north	4	1
2049-12-19	north	11	58
2049-12-19	south	11	2
2049-12-19	tropics	3	29
2049-12-19	tropics	11	13
2049-12-26	north	3	68
2049-12-26	north	11	72
2049-12-26	south	11	2
2049-12-26	tropics	3	22
2049-12-26	tropics	4	2
2049-12-26	tropics	11	5
2050-01-02	north	3	99
2050-01-02	north	4	4
2050-01-02	north	11	83
2050-01-02	south	11	2
2050-01-02	tropics	3	27
2050-01-02	tropics	4	1
2050-01-02	tropics	11	7
2050-01-02	tropics	14	1
2050-01-09	north	3	116
2050-01-09	north	4	2
2050-01-09	north	11	101
2050-01-09	south	3	1
2050-01-09	south	11	1
2050-01-09	tropics	3	22
2050-01-09	tropics	11	10
2050-01-16	north	3	162
2050-01-16	north	4	4
2050-01-16	north	11	114
2050-01-16	tropics	3	30
2050-01-16	tropics	11	8
2050-01-23	north	3	214
2050-01-23	north	4	2
2050-01-23	north	11	123
2050-01-23	south	3	2
2050-01-23	tropics	3	32
2050-01-23	tropics	11	7
2050-01-30	north	3	210
2050-01-30	north	4	7
2050-01-30	north	11	115
2050-01-30	south	26	1
2050-01-30	tropics	3	19
2050-01-30	tropics	11	5
2050-02-06	north	3	281
2050-02-06	north	4	2
2050-02-06	north	11	93
2050-02-06	tropics	3	31
2050-02-06	tropics	4	2
2050-02-06	tropics	11	7
2050-02-06	tropics	26	1
2050-02-13	north	3	267
2050-02-13	north	4	3
2050-02-13	north	11	85
2050-02-13	north	26	1
2050-02-13	south	3	1
2050-02-13	tropics	3	25
2050-02-13	tropics	4	2
2050-02-13	tropics	11	3
2050-02-13	tropics	26	1
2050-02-20	north	3	242
2050-02-20	north	4	5
2050-02-20	north	11	69
2050-02-20	south	3	2
2050-02-20	south	11	1
2050-02-20	tropics	3	11
2050-02-20	tropics	4	1
2050-02-20	tropics	11	2
2050-02-27	north	3	257
2050-02-27	north	4	2
2050-02-27	north	11	65
2050-02-27	north	26	1
2050-02-27	tropics	3	18
2050-02-27	tropics	4	1
2050-02-27	tropics	11	2
2050-03-06	north	3	197
2050-03-06	north	4	2
2050-03-06	north	11	47
2050-03-06	tropics	3	24
2050-03-06	tropics	4	1
2050-03-06	tropics	11	4
2050-03-06	tropics	14	1
2050-03-13	north	3	163
2050-03-13	north	4	4
2050-03-13	north	11	27
2050-03-13	south	3	1
2050-03-13	tropics	3	24
2050-03-13	tropics	11	1
2050-03-20	north	3	124
2050-03-20	north	4	5
2050-03-20	north	11	21
2050-03-20	south	3	1
2050-03-20	tropics	3	18
2050-03-20	tropics	4	1
2050-03-20	tropics	11	1
2050-03-20	tropics	14	1
2050-03-27	north	3	86
2050-03-27	north	4	2
2050-03-27	north	11	14
2050-03-27	north	24	1
2050-03-27	tropics	3	17
2050-03-27	tropics	4	2
2050-03-27	tropics	26	1
