date	country	variant	sequences
2043-07-19	south	21	9
2043-07-19	tropics	20	7
2043-07-19	tropics	21	83
2043-07-26	north	21	1
2043-07-26	south	20	2
2043-07-26	south	21	14
2043-07-26	south	22	1
2043-07-26	tropics	20	7
2043-07-26	tropics	21	96
2043-08-02	north	21	2
2043-08-02	south	20	4
2043-08-02	south	21	28
2043-08-02	tropics	20	5
2043-08-02	tropics	21	83
2043-08-09	north	21	3
2043-08-09	south	20	1
2043-08-09	south	21	23
2043-08-09	tropics	20	7
2043-08-09	tropics	21	87
2043-08-16	north	21	2
2043-08-16	south	21	30
2043-08-16	south	22	1
2043-08-16	tropics	20	1
2043-08-16	tropics	21	77
2043-08-23	north	21	2
2043-08-23	south	21	42
2043-08-23	tropics	20	5
2043-08-23	tropics	21	80
2043-08-30	north	21	4
2043-08-30	south	21	46
2043-08-30	tropics	20	4
2043-08-30	tropics	21	71
2043-09-06	north	21	6
2043-09-06	south	21	54
2043-09-06	south	22	4
2043-09-06	tropics	20	1
2043-09-06	tropics	21	67
2043-09-06	tropics	22	1
2043-09-13	north	20	1
2043-09-13	north	21	4
2043-09-13	south	21	54
2043-09-13	tropics	20	2
2043-09-13	tropics	21	67
2043-09-20	north	21	3
2043-09-20	south	20	1
2043-09-20	south	21	70
2043-09-20	tropics	20	1
2043-09-20	tropics	21	54
2043-09-20	tropics	22	2
2043-09-27	north	21	2
2043-09-27	south	21	70
2043-09-27	tropics	20	2
2043-09-27	tropics	21	55
2043-10-04	north	20	1
2043-10-04	north	21	4
2043-10-04	south	21	76
2043-10-04	south	22	2
2043-10-04	tropics	20	2
2043-10-04	tropics	21	53
2043-10-04	tropics	22	1
2043-10-11	north	21	5
2043-10-11	south	21	53
2043-10-11	south	22	1
2043-10-11	tropics	20	2
2043-10-11	tropics	21	48
2043-10-18	north	20	1
2043-10-18	north	21	5
2043-10-18	south	20	2
2043-10-18	south	21	54
2043-10-18	south	22	1
2043-10-18	tropics	21	58
2043-10-18	tropics	22	2
2043-10-25	north	21	10
2043-10-25	north	22	1
2043-10-25	south	21	46
2043-10-25	south	22	2
2043-10-25	tropics	21	33
2043-11-01	north	21	12
2043-11-01	south	21	37
2043-11-01	south	22	2
2043-11-01	tropics	20	1
2043-11-01	tropics	21	31
2043-11-08	north	20	1
2043-11-08	north	21	13
2043-11-08	south	21	45
2043-11-08	south	22	1
2043-11-08	tropics	20	1
2043-11-08	tropics	21	43
2043-11-15	north	21	23
2043-11-15	south	21	29
2043-11-15	south	22	2
2043-11-15	tropics	20	1
2043-11-15	tropics	21	33
2043-11-22	north	21	34
2043-11-22	south	21	30
2043-11-22	tropics	20	1
2043-11-22	tropics	21	28
2043-11-29	north	21	30
2043-11-29	south	21	14
2043-11-29	south	22	5
2043-11-29	tropics	21	18
2043-12-06	north	21	65
2043-12-06	north	22	3
2043-12-06	south	21	16
2043-12-06	tropics	21	25
2043-12-13	north	20	1
2043-12-13	north	21	73
2043-12-13	north	22	4
2043-12-13	south	21	18
2043-12-13	south	22	2
2043-12-13	tropics	21	11
2043-12-20	north	20	1
2043-12-20	north	21	101
2043-12-20	north	22	11
2043-12-20	south	21	9
2043-12-20	tropics	21	11
2043-12-27	north	19	1
2043-12-27	north	20	2
2043-12-27	north	21	155
2043-12-27	north	22	4
2043-12-27	south	21	5
2043-12-27	south	22	1
2043-12-27	tropics	21	17
2043-12-27	tropics	22	1
2044-01-03	north	21	166
2044-01-03	north	22	9
2044-01-03	south	21	9
2044-01-03	tropics	21	19
2044-01-03	tropics	22	2
2044-01-10	north	20	1
2044-01-10	north	21	208
2044-01-10	north	22	17
2044-01-10	south	21	5
2044-01-10	south	22	1
2044-01-10	tropics	21	13
2044-01-10	tropics	22	1
2044-01-17	north	20	3
2044-01-17	north	21	260
2044-01-17	north	22	19
2044-01-17	south	21	4
2044-01-17	tropics	21	13
2044-01-24	north	20	3
2044-01-24	north	21	297
2044-01-24	north	22	24
2044-01-24	south	21	5
2044-01-24	tropics	21	10
2044-01-24	tropics	22	1
2044-01-31	north	20	2
2044-01-31	north	21	333
2044-01-31	north	22	41
2044-01-31	south	21	1
2044-01-31	south	22	1
2044-01-31	tropics	21	7
2044-01-31	tropics	22	2
2044-02-07	north	20	2
2044-02-07	north	21	353
2044-02-07	north	22	30
2044-02-07	south	21	2
2044-02-07	south	22	2
2044-02-07	tropics	21	8
2044-02-14	north	21	276
2044-02-14	north	22	49
2044-02-14	south	21	6
2044-02-14	tropics	21	10
2044-02-14	tropics	22	3
2044-02-21	north	20	3
2044-02-21	north	21	252
2044-02-21	north	22	36
2044-02-21	north	23	1
2044-02-21	south	21	1
2044-02-21	tropics	21	9
2044-02-21	tropics	22	2
2044-02-28	north	20	1
2044-02-28	north	21	231
2044-02-28	north	22	38
2044-02-28	south	21	2
2044-02-28	tropics	21	10
2044-02-28	tropics	22	2
2044-03-06	north	20	1
2044-03-06	north	21	190
2044-03-06	north	22	19
2044-03-06	south	21	3
2044-03-06	south	22	1
2044-03-06	tropics	21	9
2044-03-13	north	20	2
2044-03-13	north	21	133
2044-03-13	north	22	29
2044-03-13	south	21	3
2044-03-13	tropics	21	5
2044-03-13	tropics	22	4
2044-03-20	north	21	86
2044-03-20	north	22	24
2044-03-20	south	22	1
2044-03-20	tropics	21	4
2044-03-20	tropics	22	2
2044-03-27	north	20	2
2044-03-27	north	21	78
2044-03-27	north	22	18
2044-03-27	south	21	2
2044-03-27	tropics	21	4
2044-03-27	tropics	22	6
